Date,us500_UH,usbond10y_UH,kodex200,kbond10y,gold_H,nasdaq100_UH,usdkrw,kbond1y,kbond3y,gold_UH
2011-06-20,2893.4945490512023,8503.840124892555,22633.0,80362.75460598891,11730.0,10284.0,1083.4,85790.32601862626,85118.0,55310.01269133159
2011-06-21,2911.48806344183,8434.810031724559,22981.0,80243.19137691644,11775.0,10289.0,1075.4,85798.86130730239,85097.0,55115.47550873376
2011-06-22,2890.9848126566167,8423.410355285208,23179.0,80383.25460121126,11785.0,10461.0,1074.3,85807.39744515531,85122.0,55165.71127845941
2011-06-23,2899.3086551173024,8509.843129804853,23002.0,80393.52719312836,11810.0,10408.0,1080.5,85824.29384189419,85147.0,55322.14620349366
2011-06-24,2861.2612954392616,8530.793018487822,23453.0,80209.07019502767,11610.0,10516.0,1078.85,85841.17066669147,85077.0,54502.63523107308
2011-06-27,2899.4676407230627,8534.395707426771,23170.0,80350.94666153987,11465.0,10408.0,1083.6,85816.69730906306,85088.0,54021.487541361326
2011-06-28,2929.588969016409,8440.429410901292,23133.0,80296.33007641563,11435.0,10506.0,1080.75,85816.92438555231,84989.0,53932.81921524824
2011-06-29,2933.4906467619267,8337.279937225187,23479.0,80047.68118620077,11480.0,10649.0,1073.0,85800.46473798594,84975.0,53670.37477873964
2011-06-30,2944.981340486526,8267.328850857775,23548.0,79929.08994491774,11530.0,10590.0,1067.0,85809.14207722418,84944.0,53440.71173215745
2011-07-01,2983.5946469016503,8235.390860386202,23828.0,79875.12978804046,11445.0,10713.0,1065.25,85809.46562654237,84944.0,52813.09358994715
2011-07-04,2978.5531351772447,8222.021177719753,24128.0,79887.43644428892,11400.0,10846.0,1063.45,85818.64415377736,85027.0,52810.89541311726
2011-07-05,2985.6233164573146,8294.575805982648,24280.0,80026.59875244825,11415.0,10861.0,1066.85,85860.77903682608,84920.0,53103.33227474013
2011-07-06,2986.6702187246824,8301.578047327772,24359.0,80036.97924113835,11565.0,10891.0,1065.95,85835.95312521537,85019.0,53661.71425443527
2011-07-07,3012.138416222336,8257.650801325095,24494.0,80111.89056864224,11715.0,10920.0,1064.0,85844.65757023357,85019.0,53932.39183392708
2011-07-08,2970.9580279993,8287.857008589126,24455.0,79864.39549994378,11675.0,10989.0,1056.95,85853.36289795143,84963.0,53565.83541466135
2011-07-11,2920.140823087857,8354.058360001816,24188.0,80005.3827171124,11800.0,10974.0,1058.0,85862.54612061595,84963.0,54232.660406061805
2011-07-12,2926.7656245826347,8416.541852527274,23681.0,80663.30398741309,11845.0,10866.0,1065.0,85871.25326237438,85088.0,54626.41584018279
2011-07-13,2913.955336868339,8368.85068861058,23801.0,80869.70464738616,11960.0,10727.0,1056.8,85913.41397522569,85239.0,55152.97734705462
2011-07-14,2897.128821055024,8332.948413010592,23738.0,80814.41400266794,12110.0,10703.0,1058.0,85913.66546027274,85302.0,55953.01373012613
2011-07-15,2915.460798533428,8368.711915562688,23947.0,80890.15443393898,12090.0,10615.0,1058.55,85930.67447460338,85271.0,55489.50642700892
2011-07-18,2897.013774652376,8378.193016856532,23648.0,81165.06914970529,12195.0,10797.0,1060.55,85956.51226691062,85418.0,56288.60285730087
2011-07-19,2933.7658488944844,8380.289350747278,23665.0,81241.18541336554,12260.0,10718.0,1056.85,85956.71554852332,85348.0,56223.38903319161
2011-07-20,2925.2001609704635,8323.99342042565,24060.0,81119.46055059192,12150.0,10935.0,1054.4,85956.94299550983,85328.0,55471.099798349
2011-07-21,2956.6345281893737,8257.249153105806,23919.0,80998.0891064663,12220.0,10871.0,1051.15,85965.56551046889,85305.0,55866.90524662773
2011-07-22,2957.8527411527534,8284.427869818299,24206.0,80877.06986426291,12130.0,10925.0,1050.88,85949.07735360152,85200.0,55415.9000283616
2011-07-25,2952.621959566868,8288.841790006645,23979.0,80954.79647824392,12345.0,11043.0,1054.9,85966.61683455286,85151.0,56694.966082488165
2011-07-26,2926.2534033835805,8280.908098059006,24133.0,80572.47373917859,12350.0,11003.0,1049.4,85966.85563071072,85101.0,56102.72504347871
2011-07-27,2878.764918968488,8301.452698351548,24214.0,80647.94111651434,12420.0,10984.0,1053.95,85900.23475384485,85060.0,56730.50309856445
2011-07-28,2869.162558511641,8313.085877930946,23984.0,80854.15827198006,12360.0,10752.0,1053.5,85909.11045770522,85223.0,56583.39291302552
2011-07-29,2851.717374521287,8412.473051904626,23693.0,80929.92661530884,12320.0,10757.0,1054.3,85917.9870786541,85196.0,56494.629633674376
2011-08-01,2828.007891855268,8408.465514185478,24159.0,80680.35108399835,12325.0,10802.0,1050.0,85860.49316148488,85055.0,56254.15659901383
2011-08-02,2763.8954833738867,8503.65605920698,23552.0,80821.25853428048,12425.0,10644.0,1053.1,85861.20309384688,85088.0,56786.9537530695
2011-08-03,2791.934375380121,8547.058145806066,22851.0,81290.97362473978,12715.0,10452.0,1058.05,85856.92817129348,85286.0,58581.65374407875
2011-08-04,2670.335934252168,8679.860338328284,22327.0,81499.49114478331,12735.0,10664.0,1061.7,85937.89139318434,85409.0,58668.70941012748
2011-08-05,2680.654385573385,8629.115560695134,21532.0,82175.63379613364,12715.0,10215.0,1067.4,86013.75078431981,85667.0,59009.80251735
2011-08-08,2549.3984876407685,8897.281561004596,20711.0,81852.63712443612,13090.0,9999.0,1085.85,86048.1023259286,85770.0,61641.75285190499
2011-08-09,2667.575591894869,8944.072183721886,19946.0,81796.02134859122,13430.0,9687.0,1085.7,86090.30764417433,85830.0,63804.64637855032
2011-08-10,2544.913934925232,9037.982151299138,19946.0,82475.82606450874,13380.0,10117.0,1083.65,86107.28271904518,85961.0,63098.994094033565
2011-08-11,2646.378721910441,8874.590728325793,19970.0,82892.12042102564,13690.0,9895.0,1078.45,86141.01911496662,85986.0,63950.47653073839
2011-08-12,2665.6806050308105,8936.546815396558,19724.0,82970.08529918133,13555.0,10004.0,1079.05,86233.51166907197,86095.0,62874.92786579324
2011-08-16,2679.3455062996163,8883.139740477818,20644.0,82787.54839175224,13525.0,10157.0,1071.25,86225.68826131072,85927.0,63272.038351938114
2011-08-17,2675.005587365918,8921.860059251272,20776.0,82797.44779520671,13710.0,10117.0,1068.8,86217.1968042189,85927.0,63588.131485930455
2011-08-18,2594.389193791275,9078.17597518871,20354.0,82807.34838239217,13770.0,9994.0,1083.3,86217.15831667426,86014.0,64540.21725970087
2011-08-19,2561.562088498193,9118.542215119296,19111.0,83431.28892795986,14155.0,9682.0,1087.35,86225.54710182706,86057.0,67217.74567898562
2011-08-22,2554.6505109668155,9073.01190660076,18764.0,83374.33731736701,14465.0,9574.0,1083.55,86251.22728493113,86182.0,67547.81595395991
2011-08-23,2625.2093952262244,8995.704986945786,19465.0,83110.01343560057,14585.0,9668.0,1078.0,86259.57212399105,86177.0,67514.44566580291
2011-08-24,2675.766478116632,8948.044363858613,19249.0,83393.6313586566,14155.0,9860.0,1083.5,86242.69626772706,86201.0,66545.43723126799
2011-08-25,2649.568396803923,9045.464948367588,19393.0,83403.42045452284,13250.0,9979.0,1089.5,86267.9246833912,86301.0,62084.75716406512
2011-08-26,2664.6388597658647,8998.667601559215,19557.0,83413.21069947444,13640.0,9939.0,1080.0,86276.29477297864,86313.0,64070.61791788751
2011-08-29,2726.488144121696,8898.486124274616,20110.0,83219.20506931422,13965.0,10117.0,1074.2,86259.92035658017,86165.0,63725.01495262663
2011-08-30,2725.152604308212,8929.576944059101,20326.0,83434.64013411614,13810.0,10294.0,1070.85,86276.76776962106,86209.0,63667.97286452104
2011-08-31,2723.315351063944,8857.586411439188,20690.0,83307.14679702514,14070.0,10383.0,1065.4,86276.77776675741,86197.0,64581.31194050072
2011-09-01,2692.2652258691423,8915.282186176179,20671.0,83729.40013597888,13960.0,10354.0,1064.4,86302.03855311725,86261.0,64149.17076447361
2011-09-02,2626.43583818804,9000.601752860868,20460.0,83946.69803630523,14015.0,10196.0,1065.6,86327.26192077494,86418.0,65582.88204395231
2011-09-05,2636.294831574631,9031.553337875355,19566.0,85006.52008723452,14430.0,9954.0,1069.6,86395.03376591031,86546.0,67336.50123724033
2011-09-06,2629.4120291072595,9082.35637479176,19405.0,84874.61204186588,14740.0,9821.0,1074.65,86403.22682919612,86617.0,67457.6856049362
2011-09-07,2691.002864217173,8997.919500324919,20193.0,84672.68628997848,14140.0,10078.0,1069.65,86415.63450614845,86540.0,65474.46013216315
2011-09-08,2678.8485934797377,9088.673587487645,20291.0,84822.98163167915,14105.0,10299.0,1076.0,86394.32418602567,86537.0,65255.432776647365
2011-09-09,2612.27296522559,9141.554842042831,19897.0,85256.73400229099,14365.0,10314.0,1077.5,86419.439941738,86617.0,67223.65452535795
2011-09-14,2764.0412469602275,9327.433895523289,19301.0,85714.79808887615,14070.0,10471.0,1107.15,86496.08635127508,86677.0,67214.88210052204
2011-09-15,2829.138174019208,9315.837129796892,19566.0,85011.02487170193,13855.0,10836.0,1114.0,86470.36998458512,86782.0,66779.74231802284
2011-09-16,2842.0502821362243,9320.68432570546,20308.0,84738.16347810473,13570.0,10935.0,1112.5,86478.49912066136,86572.0,65655.34270574329
2011-09-19,2883.1792237405616,9606.66871126296,20132.0,84049.51079143048,14000.0,11063.0,1139.95,86461.8052468825,86294.0,68749.38877047114
2011-09-20,2891.3179415122167,9654.14183707141,20348.0,83851.16370175543,13605.0,11462.0,1144.5,86436.2822569148,86179.0,68073.55517930562
2011-09-21,2819.262559034827,9734.608962705284,20516.0,83515.81612347718,13890.0,11434.0,1149.85,86453.00268411159,86330.0,69087.73895040547
2011-09-22,2799.309520527964,10056.98442180627,19796.0,83801.1501533617,13630.0,11452.0,1179.85,86427.56078739461,86400.0,69137.28301052557
2011-09-23,2781.923428414021,9866.651390266654,18732.0,84296.34826882028,13130.0,11364.0,1165.5,86478.06517133336,86512.0,66922.56987222927
2011-09-26,2888.398082296776,9957.236651718811,18317.0,83752.11057121532,12070.0,11280.0,1182.0,86444.64213060038,86512.0,63356.86766059905
2011-09-27,2890.555901093288,9800.439380484968,19301.0,84038.5849655481,12620.0,11394.0,1169.8,86402.46559816967,86473.0,64876.646875686994
2011-09-28,2844.3633576749085,9843.318549931852,19092.0,83357.57520563716,12575.0,11335.0,1175.1,86385.71495644968,86429.0,64546.05273710704
2011-09-29,2865.502050241867,9838.863194822638,19640.0,83298.97064388977,12450.0,11335.0,1174.55,86427.95870977613,86429.0,63150.94662088446
2011-09-30,2809.4750294819987,9947.881693279369,19655.0,83103.86234531307,12450.0,11142.0,1181.1,86411.1775904623,86429.0,63855.40831232327
2011-10-04,2831.400629574506,10125.147697788809,18992.0,84017.69211806262,12780.0,10757.0,1198.9,87269.42179290543,86521.0,66526.62912134267
2011-10-05,2855.2011790736574,9992.548190691425,18630.0,84166.28991653907,12390.0,10974.0,1187.0,86433.00679791032,86590.0,63029.42551852814
2011-10-06,2899.3860709388923,9903.9667512286,19131.0,83967.66724168356,12560.0,11177.0,1183.95,86424.69427239003,86677.0,64811.93338125984
2011-10-07,2848.470922815692,9755.799457175446,19681.0,83908.18212396094,12695.0,11310.0,1171.0,86441.6891622761,86638.0,64160.80168235382
2011-10-10,2936.0730698221955,9636.438981349653,19707.0,83781.69036464918,12605.0,11290.0,1167.95,86475.99334644579,86603.0,64496.04205740178
2011-10-11,2947.9517046000856,9693.328151851894,20058.0,83722.50615923296,12860.0,11447.0,1171.5,86459.20290057859,86603.0,64613.81188381544
2011-10-12,2957.311558994073,9612.629046269723,20215.0,83870.36177111695,12755.0,11581.0,1165.0,86484.6068934621,86626.0,65221.32896605112
2011-10-13,2935.599860955532,9600.074940393702,20330.0,84296.18369605562,12810.0,11522.0,1158.75,86518.40377934472,86747.0,64332.55939396354
2011-10-14,2978.9530406128447,9535.343646007925,20443.0,84515.26593505996,12730.0,11685.0,1156.1,86543.71284721482,86795.0,64300.020070533945
2011-10-17,2902.871449714792,9534.196219403411,20757.0,83830.59076169321,12870.0,11769.0,1148.5,86527.28767742103,86687.0,64371.25933961784
2011-10-18,2962.832161341248,9534.209691364667,20419.0,83909.51123413058,12795.0,11571.0,1149.75,86544.18730993611,86687.0,63258.049035338896
2011-10-19,2887.678210851319,9426.16817870764,20687.0,83850.18028514898,12705.0,11462.0,1134.0,86544.19733805912,86727.0,62127.58431556569
2011-10-20,2934.840921489385,9512.301088759184,20110.0,83860.0,12360.0,11399.0,1147.5,86544.23169688287,86755.0,62028.98373636229
2011-10-21,2990.175139918538,9494.647117792249,20448.0,83487.0,12455.0,11389.0,1147.35,86578.03003286441,86617.0,61791.94523227768
2011-10-24,2987.793040928476,9376.010393748791,21171.0,83199.0,12620.0,11472.0,1132.55,86578.75151845215,86677.0,62045.68145540122
2011-10-25,2925.8180270845533,9438.951488059698,21117.0,83363.0,12685.0,11576.0,1131.05,86502.84852351247,86603.0,62160.05013842922
2011-10-26,2961.942898733476,9393.227937413858,21150.0,83484.0,13155.0,11452.0,1133.5,86524.14144800941,86603.0,64428.678375274365
2011-10-27,2992.382061648616,9082.851625529462,21510.0,83355.0,13170.0,11517.0,1106.6,86503.27011011103,86626.0,62715.56319397831
2011-10-28,2981.951165129429,9105.797928785518,21609.0,83266.0,13330.0,11487.0,1103.0,86486.70437735492,86409.0,63499.21870334767
2011-10-31,2934.737104288369,9291.646736086575,21436.0,83682.0,13105.0,11419.0,1112.35,86529.64798011335,86634.0,63408.52686617186
2011-11-01,2878.410868817328,9473.353424576457,21363.0,83980.0,13115.0,11389.0,1122.3,86563.61540106907,86769.0,63379.39879871567
2011-11-02,2924.971040079365,9450.94681577161,21199.0,84038.0,13185.0,11191.0,1122.15,86563.79578285055,86774.0,64450.18803693469
2011-11-03,2992.8825270343486,9452.360577259724,20852.0,84134.0,13250.0,11379.0,1127.65,86597.73289480689,86835.0,64821.68970845025
2011-11-04,2930.048636160785,9346.312248738326,21547.0,84004.0,13465.0,11409.0,1110.75,86623.17759145434,86795.0,64715.77570717834
2011-11-07,2962.8613054178986,9398.933187696372,21423.0,84079.0,13550.0,11340.0,1116.25,86657.51005729071,86919.0,65330.96490066091
2011-11-08,2996.306843406905,9346.103946327015,21226.0,84288.0,13700.0,11424.0,1114.55,86674.41200267192,86949.0,66340.32891388693
2011-11-09,2897.4946716400427,9458.805551327378,21322.0,84378.0,13705.0,11561.0,1119.1,86699.74420336047,87003.0,66090.80835777054
2011-11-10,2959.414737259645,9519.431711548186,20296.0,84532.0,13450.0,11340.0,1132.35,86699.98503598326,87103.0,66346.82060082692
2011-11-11,2999.8066294328933,9433.725142935358,20744.0,84260.0,13510.0,11340.0,1126.6,86716.82586975774,87103.0,65934.63276208495
2011-11-14,2973.232004119812,9493.712501296288,21188.0,83996.0,13700.0,11517.0,1127.3,86700.31660049768,87023.0,66591.13889713712
2011-11-15,2992.431253716466,9495.001667009024,21061.0,84164.0,13560.0,11419.0,1129.0,86759.4792431493,87061.0,66110.45366975089
2011-11-16,2964.917402974919,9587.08611220421,20652.0,84499.0,13500.0,11571.0,1136.65,86797.3966533856,87084.0,66859.56851538419
2011-11-17,2910.142795166153,9581.249801393937,20953.0,84311.0,13500.0,11467.0,1133.65,86826.78517724875,87108.0,66043.19759111875
2011-11-18,2921.404783428922,9591.767081080085,20455.0,84447.0,13190.0,11216.0,1139.25,86809.54179416849,87148.0,65386.22238897701
2011-11-21,2877.1604640720784,9651.381139161353,20227.0,84394.0,13165.0,11107.0,1143.75,86792.860970485,87148.0,64656.385895814026
2011-11-22,2868.1150802742627,9685.734536560398,20340.0,84515.0,12895.0,11043.0,1144.65,86793.10206176547,87198.0,64459.92055751275
2011-11-23,2844.157044937934,9843.18457280772,19857.0,84598.0,13070.0,10984.0,1160.7,86784.47965638303,87198.0,64920.43225371185
2011-11-24,2831.782621678749,9803.185705383154,19937.0,84696.0,12970.0,10906.0,1155.65,86801.29059389784,87240.0,65135.85454139836
2011-11-25,2843.190758773216,9798.73858587093,19792.0,84373.0,12940.0,10906.0,1162.5,86801.53170859393,87163.0,64634.42878635182
2011-11-28,2901.6413857903203,9724.625966242918,20253.0,84311.0,13040.0,10955.0,1153.0,86759.58050841207,87148.0,65558.16248462161
2011-11-29,2877.074094055639,9605.408999771013,20807.0,84335.0,13085.0,11127.0,1140.0,86793.41913633856,87148.0,64931.93032014839
2011-11-30,2996.9093105318325,9557.386856347746,20695.0,84541.0,13145.0,10930.0,1140.55,86810.27811899912,87235.0,64470.88253978582
2011-12-01,2960.963356676173,9449.47334040104,21536.0,84447.0,13345.0,11266.0,1127.05,86818.65326280214,87235.0,65427.07900735232
2011-12-02,2962.16258431234,9499.65959015569,21542.0,84515.0,13350.0,11305.0,1128.5,86835.49398348884,87270.0,65548.16959690767
2011-12-05,2985.139691840104,9466.695445156523,21609.0,84583.0,13350.0,11325.0,1125.0,86895.15140492216,87299.0,65082.09092376454
2011-12-06,2996.7036182009474,9474.9047136461,21358.0,84557.0,13075.0,11389.0,1129.0,86877.94579840344,87291.0,64414.16783991324
2011-12-07,3009.5101630130785,9519.497872529282,21536.0,84567.0,13200.0,11414.0,1129.62,86886.23226183336,87255.0,64861.20750704892
2011-12-08,2955.035848060744,9599.232108057224,21462.0,84426.0,13275.0,11404.0,1134.05,86869.10544224983,87299.0,65415.995685681184
2011-12-09,3038.886499729869,9637.410241364343,20909.0,84553.0,13070.0,11325.0,1146.8,86919.82647697926,87265.0,65123.862933060685
2011-12-12,3002.1006895148216,9690.654250187834,21247.0,84520.0,12950.0,11497.0,1149.7,86894.65102802805,87376.0,64066.6661123285
2011-12-13,2995.532713287577,9797.26639734345,20829.0,84621.0,12645.0,11517.0,1158.0,86907.22325492455,87339.0,63952.5191001777
2011-12-14,2966.2021552061537,9843.20864932864,20767.0,84666.0,12525.0,11457.0,1159.0,86953.69537603225,87440.0,62853.945523806135
2011-12-15,2972.428123342737,9821.413355745504,20253.0,84697.0,11980.0,11216.0,1157.25,86944.95673618879,87503.0,61031.22905245088
2011-12-16,2980.436074660514,9876.5880975757,20477.0,84646.0,12130.0,11221.0,1158.65,86953.22577062054,87445.0,61085.362665174354
2011-12-19,2993.3596938574824,10047.335229899514,19857.0,84148.0,12110.0,11369.0,1176.25,86919.59214489166,87331.0,62148.33374640788
2011-12-20,3036.090300419149,9818.982379903418,20001.0,84410.0,12220.0,11295.0,1158.0,86949.16669797996,87420.0,61644.48068155617
2011-12-21,3024.3697888939173,9736.62442975973,20632.0,84460.0,12425.0,11384.0,1151.3,86978.69565724258,87494.0,62528.357018807
2011-12-22,3059.6421029311714,9772.889509940138,20636.0,84451.0,12260.0,11261.0,1154.5,86970.00465988317,87510.0,61610.351608502446
2011-12-23,3073.6284557942085,9696.281700412006,20893.0,84451.0,12305.0,11389.0,1149.5,86961.36468022491,87469.0,61285.847776566174
2011-12-26,3088.3348120420283,9738.921793354615,20767.0,84456.0,12225.0,11457.0,1155.0,86970.21374112614,87489.0,61577.617668229104
2011-12-27,3093.854933679582,9752.899268276642,20572.0,84418.0,12175.0,11487.0,1156.15,86961.62388945247,87500.0,61638.44000487256
2011-12-28,3056.8191245586377,9820.725161948603,20577.0,84546.0,12150.0,11536.0,1157.5,86961.56062129607,87510.0,60807.78117898076
2011-12-29,3087.073870334869,9827.901184288918,20594.0,84921.0,11880.0,11379.0,1157.0,86986.95416811289,87698.0,58996.72589934973
2012-01-02,3066.986501497801,9844.711109471857,20636.0,84840.0,11975.0,11409.0,1155.15,87029.67258356721,87655.0,60317.97635679235
2012-01-03,3090.3726919917244,9712.01086970832,21285.0,84819.0,12110.0,11429.0,1145.7,87037.9973625223,87613.0,60412.987315084
2012-01-04,3102.3787017420605,9704.254994878336,21163.0,84764.0,12170.0,11586.0,1148.35,87063.30024092367,87605.0,61047.32802159239
2012-01-05,3131.496996855936,9766.338747499156,21126.0,84895.0,12380.0,11596.0,1156.05,87063.09003577955,87665.0,61897.07562555351
2012-01-06,3135.4491695871334,9836.877199840284,20829.0,84968.0,12390.0,11828.0,1160.5,87071.39415836264,87660.0,62385.00343982318
2012-01-09,3136.4243827141936,9818.787743898078,20563.0,84907.0,12315.0,11838.0,1158.05,87054.71447536812,87617.0,62136.60458563075
2012-01-10,3154.058142437022,9772.814850314717,20913.0,84863.0,12390.0,11868.0,1154.55,87071.57775980805,87590.0,62292.90006775263
2012-01-11,3169.433498073869,9865.134622105172,20864.0,84900.0,12490.0,11838.0,1159.55,87079.93040240821,87613.0,63100.515925214015
2012-01-12,3157.584770077074,9789.753742619489,21019.0,84928.0,12550.0,11931.0,1152.45,87088.28384626456,87669.0,63153.14242101374
2012-01-13,3138.2515323769426,9821.53348792488,21253.0,84963.0,12545.0,11907.0,1151.35,87105.13039810277,87727.0,62691.46964500895
2012-01-16,3140.023246882563,9826.178904355927,21030.0,84978.0,12500.0,11784.0,1152.0,87105.45298731659,87759.0,62782.6705418361
2012-01-17,3129.6347553519336,9769.149418680374,21454.0,84941.0,12650.0,11853.0,1143.75,87113.80887951526,87719.0,63034.20663156023
2012-01-18,3151.3717863234942,9703.809196073771,21436.0,84978.0,12670.0,11873.0,1139.1,87122.16557328183,87763.0,62588.57351836182
2012-01-19,3154.9289768296862,9612.709131004927,21756.0,84996.0,12700.0,11931.0,1134.4,87130.52306869318,87752.0,62593.14690295379
2012-01-20,3164.17539507302,9574.76417894216,22191.0,84831.0,12665.0,12045.0,1133.5,87130.76509792393,87707.0,61866.43840136025
2012-01-25,3162.1178318827087,9560.284824032538,22268.0,84911.0,12715.0,12000.0,1127.55,87140.09163479111,87715.0,62025.27941133064
2012-01-26,3131.807309159508,9567.577348505054,22289.0,84941.0,13055.0,11946.0,1122.5,87140.33369060121,87748.0,63756.856099468496
2012-01-27,3125.502411695138,9580.51759181119,22324.0,84941.0,13135.0,11951.0,1120.75,87165.68894323634,87800.0,63991.40436929272
2012-01-30,3135.675832950529,9670.177934144716,22071.0,85140.0,13225.0,11931.0,1128.25,87166.41532599523,87867.0,64361.98731774816
2012-01-31,3128.787049379361,9687.523659845154,22191.0,85252.0,13265.0,12065.0,1126.2,87157.73070285447,87850.0,64897.99850589304
2012-02-01,3148.9012294621148,9635.3467272973,22218.0,85283.0,13255.0,12025.0,1123.6,86886.32176292897,87871.0,64971.18325714
2012-02-02,3135.787475308868,9596.359268504078,22467.0,85237.0,13355.0,12099.0,1117.15,87183.51100899138,87863.0,64727.34294569532
2012-02-03,3179.320551518176,9524.32855389524,22354.0,85279.0,13395.0,12099.0,1117.0,87191.85050328265,87888.0,65162.55820849881
2012-02-06,3187.1486973308324,9576.072023558349,22386.0,85144.0,13220.0,12228.0,1120.5,87192.17341365975,87846.0,63786.30173945196
2012-02-07,3186.6531081759754,9494.824995354598,22423.0,85092.0,13110.0,12286.0,1117.5,87209.04006212758,87812.0,63726.16674844399
2012-02-08,3196.5394645262822,9500.055323664148,22680.0,84881.0,13325.0,12266.0,1117.65,87200.37633564972,87744.0,64586.48144572688
2012-02-09,3204.567917856051,9490.720399374082,22778.0,84916.0,13255.0,12276.0,1119.05,87200.2638627047,87759.0,64295.85974982128
2012-02-10,3193.543573920146,9575.613382570866,22524.0,84983.0,13240.0,12425.0,1123.5,87191.67642995798,87759.0,63899.17995107548
2012-02-13,3207.861115752066,9543.053305820007,22651.0,84933.0,13175.0,12425.0,1120.2,87217.62171295533,87759.0,64137.062309318855
2012-02-14,3221.2789324886603,9609.880931215634,22631.0,84996.0,13085.0,12502.0,1126.3,87234.53982387995,87783.0,64261.7683676036
2012-02-15,3202.9935346309185,9607.368479484649,22919.0,84992.0,13160.0,12586.0,1125.15,87242.93199905433,87771.0,64363.50183002839
2012-02-16,3240.7626126892424,9572.859517573126,22616.0,85144.0,13140.0,12420.0,1125.95,87251.32498157637,87863.0,64054.13960189689
2012-02-17,3252.0229873991075,9570.714038742704,22924.0,84996.0,13220.0,12640.0,1126.88,87242.7073651801,87821.0,64704.27267884899
2012-02-20,3237.6513821907024,9530.882410548616,22988.0,84885.0,13235.0,12645.0,1121.9,87260.13839529808,87763.0,64323.80915644744
2012-02-21,3249.6130078528886,9527.33602312226,22991.0,84988.0,13260.0,12611.0,1125.55,87260.05037765631,87804.0,64812.41890764256
2012-02-22,3248.200898532376,9586.82037297632,22991.0,84945.0,13415.0,12620.0,1128.7,87277.0,87800.0,65657.4472328239
2012-02-23,3259.492630016137,9591.100313389685,22797.0,84996.0,13570.0,12615.0,1127.65,87299.0,87881.0,66408.90900103086
2012-02-24,3257.5239028261244,9572.794394321303,22893.0,85063.0,13605.0,12675.0,1124.5,87303.0,87895.0,66297.42888782828
2012-02-27,3267.7848080872145,9615.031314346095,22589.0,85110.0,13565.0,12719.0,1126.15,87308.0,87924.0,65889.15623539305
2012-02-28,3276.441646726324,9616.72289340141,22765.0,85270.0,13520.0,12724.0,1125.85,87320.0,87989.0,66234.96077045584
2012-02-29,3244.592490170279,9529.140190191603,23017.0,85224.0,13625.0,12774.0,1119.3,87342.0,87980.0,66340.71430768972
2012-03-02,3240.420796109628,9505.474201919604,23046.0,85060.0,13155.0,12774.0,1115.5,87351.0,87884.0,63396.62468262062
2012-03-05,3236.02976381325,9511.432059958388,22832.0,84881.0,13100.0,12695.0,1118.55,87359.0,87837.0,62956.67682827242
2012-03-06,3205.664006570013,9595.645337487747,22631.0,84848.0,13030.0,12625.0,1124.5,87369.0,87837.0,62825.14075754378
2012-03-07,3223.576817849881,9566.244655286422,22446.0,84843.0,12825.0,12620.0,1122.95,87373.0,87850.0,62626.37704008936
2012-03-08,3233.903957545586,9480.583690751328,22700.0,84843.0,12890.0,12625.0,1115.45,87399.0,87925.0,62910.10730908142
2012-03-09,3250.9219736299224,9485.92822224351,22902.0,84978.0,13040.0,12695.0,1117.0,87408.0,87888.0,62922.97685579185
2012-03-12,3271.096322608152,9536.98814447093,22769.0,85110.0,13030.0,12779.0,1123.85,87412.0,87963.0,63521.5400715223
2012-03-13,3328.1349178955525,9468.16156191739,23034.0,85101.0,13015.0,12907.0,1123.2,87416.0,87961.0,63093.39224144623
2012-03-14,3353.4295226284053,9442.694728798291,23290.0,84890.0,12815.0,13070.0,1132.95,87425.0,87881.0,62410.7525604195
2012-03-15,3347.390883324856,9373.713651216063,23286.0,84742.0,12540.0,13252.0,1124.4,87443.0,87792.0,61370.92372160624
2012-03-16,3356.497261828232,9382.631258294332,23198.0,84487.0,12655.0,13203.0,1125.9,87447.0,88575.0,61536.27286512863
2012-03-19,3352.1463311937628,9283.527749849847,23304.0,84414.0,12665.0,13203.0,1120.05,87461.0,87672.0,61400.69418559683
2012-03-20,3365.665339208703,9347.7575504078,23230.0,84334.0,12630.0,13242.0,1127.85,87464.0,87701.0,61622.20389089408
2012-03-21,3367.751409137851,9411.637897224537,23096.0,84167.0,12625.0,13381.0,1130.4,87473.0,87643.0,62042.028530053634
2012-03-22,3352.068220375222,9445.047540541951,23112.0,84085.0,12560.0,13341.0,1133.3,87491.0,87635.0,61449.48053297401
2012-03-23,3369.43297374496,9494.50073176757,23083.0,84017.0,12565.0,13411.0,1135.5,87503.0,87639.0,62132.786454959816
2012-03-26,3409.953327919244,9466.252111948645,23062.0,84245.0,12700.0,13509.0,1133.25,87508.0,87676.0,62271.100396509246
2012-03-27,3409.2574854501618,9540.597613947126,23313.0,84321.0,12890.0,13656.0,1136.55,87513.0,87697.0,63807.96217358555
2012-03-28,3394.5913588424846,9530.851100717378,23262.0,84414.0,12845.0,13700.0,1137.3,87525.0,87792.0,63208.79991190569
2012-03-29,3394.302318080469,9582.0425638647,23034.0,84321.0,12675.0,13666.0,1139.15,87552.0,87876.0,62508.8682593105
2012-03-30,3386.650544981581,9481.652383096673,22978.0,84738.0,12720.0,13592.0,1131.9,87560.0,87961.0,62298.102699766976
2012-04-02,3393.490444615165,9455.819555323484,23169.0,84483.0,12765.0,13504.0,1125.95,87574.0,87900.0,62090.41672823143
